altitude,availableBikes,availableDocks,city,id,is_renting,kioskType,landMark,lastCommunicationTime,latitude,location,longitude,postalCode,stAddress1,stAddress2,stationName,status,statusKey,statusValue,testStation,totalDocks
0.0,12,27,Chicago,2,True,True,Chicago,2020-05-01 11:03:21,41.87651122881695,Chicago,-87.62054800987242,60602,Chicago,Chicago,Buckingham Fountain,IN_SERVICE,1,IN_SERVICE,False,39
0.0,12,43,Chicago,3,True,True,Chicago,2020-04-30 20:09:48,41.86722595682,Chicago,-87.6153553902,60602,Chicago,Chicago,Shedd Aquarium,IN_SERVICE,1,IN_SERVICE,False,55
0.0,15,8,Chicago,4,True,True,Chicago,2020-05-01 04:36:18,41.856268,Chicago,-87.613348,60602,Chicago,Chicago,Burnham Harbor,IN_SERVICE,1,IN_SERVICE,False,23
0.0,19,4,Chicago,5,True,True,Chicago,2020-05-01 09:57:15,41.874053,Chicago,-87.627716,60602,Chicago,Chicago,State St & Harrison St,IN_SERVICE,1,IN_SERVICE,False,23
0.0,19,20,Chicago,6,True,True,Chicago,2020-05-01 04:26:17,41.886976,Chicago,-87.612813,60602,Chicago,Chicago,Dusable Harbor,IN_SERVICE,1,IN_SERVICE,False,39
0.0,13,6,Chicago,7,True,True,Chicago,2020-05-01 10:35:57,41.88634906269,Chicago,-87.6175165471,60602,Chicago,Chicago,Field Blvd & South Water St,IN_SERVICE,1,IN_SERVICE,False,19
0.0,2,13,Chicago,9,True,True,Chicago,2020-05-01 10:19:33,41.82879201994,Chicago,-87.6806044594,60602,Chicago,Chicago,Leavitt St & Archer Ave,IN_SERVICE,1,IN_SERVICE,False,15
0.0,4,7,Chicago,11,True,True,Chicago,2020-05-01 10:15:15,41.76663823695,Chicago,-87.5764501141,60602,Chicago,Chicago,Jeffery Blvd & 71st St,IN_SERVICE,1,IN_SERVICE,False,11
0.0,10,5,Chicago,12,True,True,Chicago,2020-05-01 11:11:01,41.7664094567,Chicago,-87.5656875719,60602,Chicago,Chicago,South Shore Dr & 71st St,IN_SERVICE,1,IN_SERVICE,False,15
0.0,6,29,Chicago,13,True,True,Chicago,2020-05-01 09:05:21,41.932418,Chicago,-87.652705,60602,Chicago,Chicago,Wilton Ave & Diversey Pkwy,IN_SERVICE,1,IN_SERVICE,False,35
0.0,8,7,Chicago,14,True,True,Chicago,2020-05-01 11:31:02,41.858086,Chicago,-87.651073,60602,Chicago,Chicago,Morgan St & 18th St,IN_SERVICE,1,IN_SERVICE,False,15
0.0,5,10,Chicago,15,True,True,Chicago,2020-05-01 07:55:25,41.858166,Chicago,-87.656495,60602,Chicago,Chicago,Racine Ave & 18th St,IN_SERVICE,1,IN_SERVICE,False,15
0.0,9,6,Chicago,16,True,True,Chicago,2020-05-01 04:46:20,41.910337,Chicago,-87.670072,60602,Chicago,Chicago,Paulina Ave & North Ave,IN_SERVICE,1,IN_SERVICE,False,15
0.0,20,3,Chicago,17,True,True,Chicago,2020-05-01 11:31:03,41.903119,Chicago,-87.673935,60602,Chicago,Chicago,Honore St & Division St,IN_SERVICE,1,IN_SERVICE,False,23
0.0,17,2,Chicago,18,True,True,Chicago,2020-05-01 10:23:34,41.883132,Chicago,-87.637321,60602,Chicago,Chicago,Wacker Dr & Washington St,IN_SERVICE,1,IN_SERVICE,False,19
0.0,8,7,Chicago,19,True,True,Chicago,2020-05-01 08:30:48,41.868968,Chicago,-87.659141,60602,Chicago,Chicago,Throop (Loomis) St & Taylor St,IN_SERVICE,1,IN_SERVICE,False,15
0.0,10,5,Chicago,20,True,True,Chicago,2020-05-01 11:21:46,41.910522,Chicago,-87.653106,60602,Chicago,Chicago,Sheffield Ave & Kingsbury St,IN_SERVICE,1,IN_SERVICE,False,15
0.0,7,16,Chicago,21,True,True,Chicago,2020-05-01 11:19:14,41.87772613,Chicago,-87.65478743,60602,Chicago,Chicago,Aberdeen St & Jackson Blvd,IN_SERVICE,1,IN_SERVICE,False,23
0.0,11,4,Chicago,22,True,True,Chicago,2020-05-01 08:10:55,41.8694821,Chicago,-87.6554864,60602,Chicago,Chicago,May St & Taylor St,IN_SERVICE,1,IN_SERVICE,False,15
0.0,5,10,Chicago,23,True,True,Chicago,2020-05-01 09:20:08,41.902924,Chicago,-87.637715,60602,Chicago,Chicago,Orleans St & Elm St,IN_SERVICE,1,IN_SERVICE,False,15
0.0,7,8,Chicago,24,True,True,Chicago,2020-05-01 11:03:59,41.89184737210993,Chicago,-87.62058019638062,60602,Chicago,Chicago,Fairbanks Ct & Grand Ave,IN_SERVICE,1,IN_SERVICE,False,15
0.0,23,0,Chicago,25,True,True,Chicago,2020-05-01 09:40:59,41.89766,Chicago,-87.62351,60602,Chicago,Chicago,Michigan Ave & Pearson St,IN_SERVICE,1,IN_SERVICE,False,23
0.0,13,18,Chicago,26,True,True,Chicago,2020-05-01 10:52:25,41.890359,Chicago,-87.617532,60602,Chicago,Chicago,McClurg Ct & Illinois St,IN_SERVICE,1,IN_SERVICE,False,31
0.0,7,12,Chicago,27,True,True,Chicago,2020-05-01 07:51:32,41.91021,Chicago,-87.6435,60602,Chicago,Chicago,Larrabee St & North Ave,IN_SERVICE,1,IN_SERVICE,False,19
0.0,8,7,Chicago,28,True,True,Chicago,2020-05-01 11:17:24,41.91468,Chicago,-87.64332,60602,Chicago,Chicago,Larrabee St & Menomonee St,IN_SERVICE,1,IN_SERVICE,False,15
0.0,8,7,Chicago,29,True,True,Chicago,2020-05-01 11:26:34,41.90068,Chicago,-87.6626,60602,Chicago,Chicago,Noble St & Milwaukee Ave,IN_SERVICE,1,IN_SERVICE,False,15
0.0,10,5,Chicago,30,True,True,Chicago,2020-05-01 10:45:45,41.899643,Chicago,-87.6677,60602,Chicago,Chicago,Ashland Ave & Augusta Blvd,IN_SERVICE,1,IN_SERVICE,False,15
0.0,19,4,Chicago,31,True,True,Chicago,2020-05-01 10:49:20,41.896746973093805,Chicago,-87.63566762208939,60602,Chicago,Chicago,Franklin St & Chicago Ave,IN_SERVICE,1,IN_SERVICE,False,23
0.0,6,13,Chicago,32,True,True,Chicago,2020-05-01 11:07:44,41.87464,Chicago,-87.65703,60602,Chicago,Chicago,Racine Ave & Congress Pkwy,IN_SERVICE,1,IN_SERVICE,False,19
0.0,16,11,Chicago,33,True,True,Chicago,2020-05-01 09:34:16,41.877181,Chicago,-87.627844,60602,Chicago,Chicago,State St & Van Buren St,IN_SERVICE,1,IN_SERVICE,False,27
0.0,7,8,Chicago,34,True,True,Chicago,2020-05-01 10:54:37,41.9267559875,Chicago,-87.6344287848,60602,Chicago,Chicago,Cannon Dr & Fullerton Ave,IN_SERVICE,1,IN_SERVICE,False,15
0.0,14,33,Chicago,35,True,True,Chicago,2020-05-01 11:29:49,41.892278,Chicago,-87.612043,60602,Chicago,Chicago,Streeter Dr & Grand Ave,IN_SERVICE,1,IN_SERVICE,False,47
0.0,21,18,Chicago,36,True,True,Chicago,2020-05-01 07:34:29,41.8777079559,Chicago,-87.6353211408,60602,Chicago,Chicago,Franklin St & Jackson Blvd,IN_SERVICE,1,IN_SERVICE,False,39
0.0,7,12,Chicago,37,True,True,Chicago,2020-05-01 10:11:24,41.8793563587,Chicago,-87.6297910363,60602,Chicago,Chicago,Dearborn St & Adams St,IN_SERVICE,1,IN_SERVICE,False,19
0.0,14,13,Chicago,38,True,True,Chicago,2020-05-01 08:40:21,41.88602082773,Chicago,-87.6308760584,60602,Chicago,Chicago,Clark St & Lake St,IN_SERVICE,1,IN_SERVICE,False,27
0.0,13,10,Chicago,39,True,True,Chicago,2020-05-01 11:06:45,41.87947235235,Chicago,-87.6256886059,60602,Chicago,Chicago,Wabash Ave & Adams St,IN_SERVICE,1,IN_SERVICE,False,23
0.0,10,5,Chicago,40,True,True,Chicago,2020-05-01 11:20:16,41.87934437346,Chicago,-87.6319852213,60602,Chicago,Chicago,LaSalle St & Adams St,IN_SERVICE,1,IN_SERVICE,False,15
0.0,9,10,Chicago,41,True,True,Chicago,2020-05-01 10:23:46,41.87207763285,Chicago,-87.6295437729,60602,Chicago,Chicago,Federal St & Polk St,IN_SERVICE,1,IN_SERVICE,False,19
0.0,2,9,Chicago,42,True,True,Chicago,2020-05-01 04:36:18,41.852619,Chicago,-87.626488,60602,Chicago,Chicago,Wabash Ave & Cermak Rd,IN_SERVICE,1,IN_SERVICE,False,11
0.0,32,10,Chicago,43,True,True,Chicago,2020-05-01 11:14:28,41.8839840647265,Chicago,-87.6246839761734,60602,Chicago,Chicago,Michigan Ave & Washington St,IN_SERVICE,1,IN_SERVICE,False,43
0.0,9,18,Chicago,44,True,True,Chicago,2020-05-01 11:15:00,41.8847302006,Chicago,-87.6277335692,60602,Chicago,Chicago,State St & Randolph St,IN_SERVICE,1,IN_SERVICE,False,27
0.0,7,8,Chicago,45,True,True,Chicago,2020-05-01 10:56:00,41.876243,Chicago,-87.624426,60602,Chicago,Chicago,Michigan Ave & Ida B Wells Dr,IN_SERVICE,1,IN_SERVICE,False,15
0.0,7,12,Chicago,46,True,True,Chicago,2020-05-01 08:36:30,41.89993001,Chicago,-87.63443007,60602,Chicago,Chicago,Wells St & Walton St,IN_SERVICE,1,IN_SERVICE,False,19
0.0,19,12,Chicago,47,True,True,Chicago,2020-05-01 11:25:47,41.889187,Chicago,-87.627754,60602,Chicago,Chicago,State St & Kinzie St,IN_SERVICE,1,IN_SERVICE,False,31
0.0,12,31,Chicago,48,True,True,Chicago,2020-05-01 09:35:59,41.897764,Chicago,-87.642884,60602,Chicago,Chicago,Larrabee St & Kingsbury St,IN_SERVICE,1,IN_SERVICE,False,43
0.0,33,6,Chicago,49,True,True,Chicago,2020-05-01 10:48:27,41.881319815,Chicago,-87.6295209193,60602,Chicago,Chicago,Dearborn St & Monroe St,IN_SERVICE,1,IN_SERVICE,False,39
0.0,29,6,Chicago,50,True,True,Chicago,2020-05-01 11:27:32,41.8759326655,Chicago,-87.6305845355,60602,Chicago,Chicago,Clark St & Ida B Wells Dr,IN_SERVICE,1,IN_SERVICE,False,35
0.0,37,2,Chicago,51,True,True,Chicago,2020-05-01 09:41:51,41.884576228,Chicago,-87.63188991,60602,Chicago,Chicago,Clark St & Randolph St,IN_SERVICE,1,IN_SERVICE,False,39
0.0,20,15,Chicago,52,True,True,Chicago,2020-05-01 11:17:22,41.886024,Chicago,-87.624117,60602,Chicago,Chicago,Michigan Ave & Lake St,IN_SERVICE,1,IN_SERVICE,False,35
0.0,16,11,Chicago,53,True,True,Chicago,2020-05-01 09:58:14,41.894722,Chicago,-87.634362,60602,Chicago,Chicago,Wells St & Huron St,IN_SERVICE,1,IN_SERVICE,False,27
0.0,14,5,Chicago,54,True,True,Chicago,2020-05-01 04:06:14,41.896362458,Chicago,-87.6540612729,60602,Chicago,Chicago,Ogden Ave & Chicago Ave,IN_SERVICE,1,IN_SERVICE,False,19
0.0,12,11,Chicago,55,True,True,Chicago,2020-05-01 04:16:15,41.867324,Chicago,-87.648625,60602,Chicago,Chicago,Halsted St & Roosevelt Rd,IN_SERVICE,1,IN_SERVICE,False,23
0.0,14,13,Chicago,56,True,True,Chicago,2020-05-01 11:30:38,41.888716036,Chicago,-87.6444478533,60602,Chicago,Chicago,Desplaines St & Kinzie St,IN_SERVICE,1,IN_SERVICE,False,27
0.0,10,5,Chicago,57,True,True,Chicago,2020-05-01 09:03:45,41.8671177825,Chicago,-87.6410879593,60602,Chicago,Chicago,Clinton St & Roosevelt Rd,IN_SERVICE,1,IN_SERVICE,False,15
0.0,8,15,Chicago,58,True,True,Chicago,2020-05-01 08:31:53,41.916017,Chicago,-87.668879,60602,Chicago,Chicago,Marshfield Ave & Cortland St,IN_SERVICE,1,IN_SERVICE,False,23
0.0,13,10,Chicago,59,True,True,Chicago,2020-05-01 09:53:15,41.867227,Chicago,-87.625961,60602,Chicago,Chicago,Wabash Ave & Roosevelt Rd,IN_SERVICE,1,IN_SERVICE,False,23
0.0,16,3,Chicago,60,True,True,Chicago,2020-05-01 11:18:09,41.9105780349,Chicago,-87.6494219288,60602,Chicago,Chicago,Dayton St & North Ave,IN_SERVICE,1,IN_SERVICE,False,19
0.0,14,5,Chicago,61,True,True,Chicago,2020-05-01 11:32:52,41.907655,Chicago,-87.672552,60602,Chicago,Chicago,Wood St & Milwaukee Ave,IN_SERVICE,1,IN_SERVICE,False,19
0.0,12,15,Chicago,62,True,True,Chicago,2020-05-01 04:51:22,41.8513751729,Chicago,-87.6188346489,60602,Chicago,Chicago,McCormick Place,IN_SERVICE,1,IN_SERVICE,False,27
0.0,13,10,Chicago,66,True,True,Chicago,2020-05-01 11:23:44,41.885637,Chicago,-87.641823,60602,Chicago,Chicago,Clinton St & Lake St,IN_SERVICE,1,IN_SERVICE,False,23
0.0,4,23,Chicago,67,True,True,Chicago,2020-05-01 06:17:16,41.9256018819,Chicago,-87.6537080423,60602,Chicago,Chicago,Sheffield Ave & Fullerton Ave,IN_SERVICE,1,IN_SERVICE,False,27
0.0,9,14,Chicago,68,True,True,Chicago,2020-05-01 11:21:24,41.875885,Chicago,-87.640795,60602,Chicago,Chicago,Clinton St & Tilden St,IN_SERVICE,1,IN_SERVICE,False,23
0.0,16,7,Chicago,69,True,True,Chicago,2020-05-01 11:32:47,41.9093960065,Chicago,-87.6776919292,60602,Chicago,Chicago,Damen Ave & Pierce Ave,IN_SERVICE,1,IN_SERVICE,False,23
0.0,15,8,Chicago,71,True,True,Chicago,2020-05-01 11:24:29,41.8854833079,Chicago,-87.6523048564,60602,Chicago,Chicago,Morgan St & Lake St,IN_SERVICE,1,IN_SERVICE,False,23
0.0,10,29,Chicago,72,True,True,Chicago,2020-05-01 09:58:14,41.860384,Chicago,-87.625813,60602,Chicago,Chicago,Wabash Ave & 16th St,IN_SERVICE,1,IN_SERVICE,False,39
0.0,5,14,Chicago,73,True,True,Chicago,2020-05-01 11:18:40,41.880422,Chicago,-87.642746,60602,Chicago,Chicago,Jefferson St & Monroe St,IN_SERVICE,1,IN_SERVICE,False,19
0.0,11,12,Chicago,74,True,True,Chicago,2020-05-01 10:55:28,41.89380805624359,Chicago,-87.64169722795485,60602,Chicago,Chicago,Kingsbury St & Erie St,IN_SERVICE,1,IN_SERVICE,False,23
0.0,25,21,Chicago,75,True,True,Chicago,2020-05-01 11:00:38,41.877245,Chicago,-87.639366,60602,Chicago,Chicago,Canal St & Jackson Blvd,IN_SERVICE,1,IN_SERVICE,False,47
0.0,15,24,Chicago,76,True,True,Chicago,2020-05-01 04:46:20,41.880958,Chicago,-87.616743,60602,Chicago,Chicago,Lake Shore Dr & Monroe St,IN_SERVICE,1,IN_SERVICE,False,39
0.0,27,4,Chicago,77,True,True,Chicago,2020-05-01 10:31:37,41.882242,Chicago,-87.641066,60602,Chicago,Chicago,Clinton St & Madison St,IN_SERVICE,1,IN_SERVICE,False,31
0.0,8,11,Chicago,80,True,True,Chicago,2020-05-01 09:52:34,41.880419,Chicago,-87.655519,60602,Chicago,Chicago,Aberdeen St & Monroe St,IN_SERVICE,1,IN_SERVICE,False,19
0.0,27,12,Chicago,81,True,True,Chicago,2020-05-01 11:26:46,41.884241,Chicago,-87.629634,60602,Chicago,Chicago,Daley Center Plaza,IN_SERVICE,1,IN_SERVICE,False,39
0.0,15,4,Chicago,84,True,True,Chicago,2020-05-01 11:32:57,41.891578,Chicago,-87.648384,60602,Chicago,Chicago,Milwaukee Ave & Grand Ave,IN_SERVICE,1,IN_SERVICE,False,19
0.0,6,17,Chicago,85,True,True,Chicago,2020-05-01 10:42:47,41.90096039,Chicago,-87.62377664,60602,Chicago,Chicago,Michigan Ave & Oak St,IN_SERVICE,1,IN_SERVICE,False,23
0.0,8,11,Chicago,86,True,True,Chicago,2020-05-01 11:09:50,41.89637337,Chicago,-87.66098386,60602,Chicago,Chicago,Eckhart Park,IN_SERVICE,1,IN_SERVICE,False,19
0.0,8,11,Chicago,87,True,True,Chicago,2020-05-01 10:38:49,41.92556258,Chicago,-87.65840426,60602,Chicago,Chicago,Racine Ave & Fullerton Ave,IN_SERVICE,1,IN_SERVICE,False,19
0.0,7,12,Chicago,88,True,True,Chicago,2020-05-01 11:04:00,41.884069,Chicago,-87.656853,60602,Chicago,Chicago,Racine Ave & Randolph St,IN_SERVICE,1,IN_SERVICE,False,19
0.0,16,15,Chicago,89,True,True,Chicago,2020-05-01 11:07:32,41.8750236280333,Chicago,-87.6330940425396,60602,Chicago,Chicago,Financial Pl & Ida B Wells Dr,IN_SERVICE,1,IN_SERVICE,False,31
0.0,8,39,Chicago,90,True,True,Chicago,2020-05-01 08:58:40,41.8810317,Chicago,-87.62408432,60602,Chicago,Chicago,Millennium Park,IN_SERVICE,1,IN_SERVICE,False,47
0.0,13,18,Chicago,91,True,True,Chicago,2020-05-01 11:01:29,41.88338,Chicago,-87.64117,60602,Chicago,Chicago,Clinton St & Washington Blvd,IN_SERVICE,1,IN_SERVICE,False,31
0.0,11,8,Chicago,92,True,True,Chicago,2020-05-01 11:04:27,41.894556,Chicago,-87.653449,60602,Chicago,Chicago,Carpenter St & Huron St,IN_SERVICE,1,IN_SERVICE,False,19
0.0,6,9,Chicago,93,True,True,Chicago,2020-05-01 04:56:42,41.913688,Chicago,-87.652855,60602,Chicago,Chicago,Sheffield Ave & Willow St,IN_SERVICE,1,IN_SERVICE,False,15
0.0,9,22,Chicago,94,True,True,Chicago,2020-05-01 10:46:16,41.918306,Chicago,-87.636282,60602,Chicago,Chicago,Clark St & Armitage Ave,IN_SERVICE,1,IN_SERVICE,False,31
0.0,2,9,Chicago,95,True,True,Chicago,2020-05-01 10:45:27,41.778881,Chicago,-87.586647,60602,Chicago,Chicago,Stony Island Ave & 64th St,IN_SERVICE,1,IN_SERVICE,False,11
0.0,5,18,Chicago,96,True,True,Chicago,2020-05-01 11:13:15,41.88461618962,Chicago,-87.6445705849,60602,Chicago,Chicago,Desplaines St & Randolph St,IN_SERVICE,1,IN_SERVICE,False,23
0.0,29,26,Chicago,97,True,True,Chicago,2020-05-01 07:05:24,41.865312,Chicago,-87.617867,60602,Chicago,Chicago,Field Museum,IN_SERVICE,1,IN_SERVICE,False,55
0.0,15,0,Chicago,98,True,True,Chicago,2020-05-01 10:51:17,41.882664,Chicago,-87.63253,60602,Chicago,Chicago,LaSalle St & Washington St,IN_SERVICE,1,IN_SERVICE,False,15
0.0,8,11,Chicago,99,True,True,Chicago,2020-05-01 09:28:53,41.89257,Chicago,-87.614492,60602,Chicago,Chicago,Lake Shore Dr & Ohio St,IN_SERVICE,1,IN_SERVICE,False,19
0.0,19,16,Chicago,100,True,True,Chicago,2020-05-01 10:46:07,41.888243,Chicago,-87.63639,60602,Chicago,Chicago,Orleans St & Merchandise Mart Plaza,IN_SERVICE,1,IN_SERVICE,False,35
0.0,4,11,Chicago,101,True,True,Chicago,2020-05-01 10:52:42,41.78101637196,Chicago,-87.5761197602,60602,Chicago,Chicago,63rd St Beach,IN_SERVICE,1,IN_SERVICE,False,15
0.0,7,4,Chicago,102,True,True,Chicago,2020-05-01 04:16:15,41.77345849948,Chicago,-87.5853397391,60602,Chicago,Chicago,Stony Island Ave & 67th St,IN_SERVICE,1,IN_SERVICE,False,11
0.0,8,7,Chicago,103,True,True,Chicago,2020-05-01 04:51:22,41.87146651779,Chicago,-87.6409491327,60602,Chicago,Chicago,Clinton St & Polk St,IN_SERVICE,1,IN_SERVICE,False,15
0.0,7,20,Chicago,106,True,True,Chicago,2020-05-01 10:35:58,41.897448,Chicago,-87.628722,60602,Chicago,Chicago,State St & Pearson St,IN_SERVICE,1,IN_SERVICE,False,27
0.0,13,14,Chicago,107,True,True,Chicago,2020-05-01 11:31:07,41.878287,Chicago,-87.643909,60602,Chicago,Chicago,Desplaines St & Jackson Blvd,IN_SERVICE,1,IN_SERVICE,False,27
0.0,8,11,Chicago,108,True,True,Chicago,2020-05-01 10:38:23,41.87184,Chicago,-87.64664,60602,Chicago,Chicago,Halsted St & Polk St,IN_SERVICE,1,IN_SERVICE,False,19
0.0,7,12,Chicago,109,True,True,Chicago,2020-05-01 09:22:00,41.874754,Chicago,-87.649807,60602,Chicago,Chicago,900 W Harrison St,IN_SERVICE,1,IN_SERVICE,False,19
0.0,12,15,Chicago,110,True,True,Chicago,2020-05-01 10:41:41,41.893992,Chicago,-87.629318,60602,Chicago,Chicago,Dearborn St & Erie St,IN_SERVICE,1,IN_SERVICE,False,27
0.0,14,13,Chicago,111,True,True,Chicago,2020-05-01 10:15:19,41.894666,Chicago,-87.638437,60602,Chicago,Chicago,Sedgwick St & Huron St,IN_SERVICE,1,IN_SERVICE,False,27
0.0,7,8,Chicago,112,True,True,Chicago,2020-05-01 10:59:09,41.883668,Chicago,-87.64867,60602,Chicago,Chicago,Green St & Randolph St,IN_SERVICE,1,IN_SERVICE,False,15
0.0,7,8,Chicago,113,True,True,Chicago,2020-05-01 11:17:38,41.91844,Chicago,-87.65222,60602,Chicago,Chicago,Bissell St & Armitage Ave,IN_SERVICE,1,IN_SERVICE,False,15
0.0,8,19,Chicago,114,True,True,Chicago,2020-05-01 11:19:53,41.949399,Chicago,-87.654529,60602,Chicago,Chicago,Sheffield Ave & Waveland Ave,IN_SERVICE,1,IN_SERVICE,False,27
0.0,14,9,Chicago,115,True,True,Chicago,2020-05-01 09:35:16,41.936266,Chicago,-87.652662,60602,Chicago,Chicago,Sheffield Ave & Wellington Ave,IN_SERVICE,1,IN_SERVICE,False,23
0.0,9,6,Chicago,116,True,True,Chicago,2020-05-01 10:08:29,41.91552,Chicago,-87.687022,60602,Chicago,Chicago,Western Ave & Winnebago Ave,IN_SERVICE,1,IN_SERVICE,False,15
0.0,14,13,Chicago,117,True,True,Chicago,2020-05-01 10:32:31,41.94018,Chicago,-87.65304,60602,Chicago,Chicago,Wilton Ave & Belmont Ave,IN_SERVICE,1,IN_SERVICE,False,27
0.0,8,11,Chicago,118,True,True,Chicago,2020-05-01 11:25:16,41.911386,Chicago,-87.638677,60602,Chicago,Chicago,Sedgwick St & North Ave,IN_SERVICE,1,IN_SERVICE,False,19
0.0,13,6,Chicago,119,True,True,Chicago,2020-05-01 11:25:03,41.88592,Chicago,-87.66717,60602,Chicago,Chicago,Ashland Ave & Lake St,IN_SERVICE,1,IN_SERVICE,False,19
0.0,13,6,Chicago,120,True,True,Chicago,2020-05-01 06:38:36,41.853005,Chicago,-87.630578,60602,Chicago,Chicago,Wentworth Ave & Cermak Rd (Temp),IN_SERVICE,1,IN_SERVICE,False,19
0.0,12,7,Chicago,121,True,True,Chicago,2020-05-01 11:08:46,41.802562,Chicago,-87.590368,60602,Chicago,Chicago,Blackstone Ave & Hyde Park Blvd,IN_SERVICE,1,IN_SERVICE,False,19
0.0,11,4,Chicago,122,True,True,Chicago,2020-05-01 11:04:08,41.87501,Chicago,-87.67328,60602,Chicago,Chicago,Ogden Ave & Congress Pkwy,IN_SERVICE,1,IN_SERVICE,False,15
0.0,6,9,Chicago,123,True,True,Chicago,2020-05-01 04:51:22,41.922695,Chicago,-87.697153,60602,Chicago,Chicago,California Ave & Milwaukee Ave,IN_SERVICE,1,IN_SERVICE,False,15
0.0,4,11,Chicago,124,True,True,Chicago,2020-05-01 10:08:30,41.855048,Chicago,-87.675726,60602,Chicago,Chicago,Damen Ave & Cullerton St,IN_SERVICE,1,IN_SERVICE,False,15
0.0,7,16,Chicago,125,True,True,Chicago,2020-05-01 11:26:30,41.890173,Chicago,-87.626185,60602,Chicago,Chicago,Rush St & Hubbard St,IN_SERVICE,1,IN_SERVICE,False,23
0.0,6,9,Chicago,126,True,True,Chicago,2020-05-01 11:02:44,41.911974,Chicago,-87.631942,60602,Chicago,Chicago,Clark St & North Ave,IN_SERVICE,1,IN_SERVICE,False,15
0.0,9,6,Chicago,127,True,True,Chicago,2020-05-01 10:57:08,41.925905,Chicago,-87.64926,60602,Chicago,Chicago,Lincoln Ave & Fullerton Ave,IN_SERVICE,1,IN_SERVICE,False,15
0.0,12,7,Chicago,128,True,True,Chicago,2020-05-01 11:05:54,41.895769,Chicago,-87.67722,60602,Chicago,Chicago,Damen Ave & Chicago Ave,IN_SERVICE,1,IN_SERVICE,False,19
0.0,9,6,Chicago,129,True,True,Chicago,2020-05-01 07:41:00,41.857556,Chicago,-87.661535,60602,Chicago,Chicago,Blue Island Ave & 18th St,IN_SERVICE,1,IN_SERVICE,False,15
0.0,9,10,Chicago,130,True,True,Chicago,2020-05-01 11:15:55,41.903266,Chicago,-87.678435,60602,Chicago,Chicago,Damen Ave & Division St,IN_SERVICE,1,IN_SERVICE,False,19
0.0,10,5,Chicago,131,True,True,Chicago,2020-05-01 07:07:49,41.939365,Chicago,-87.668385,60602,Chicago,Chicago,Lincoln Ave & Belmont Ave,IN_SERVICE,1,IN_SERVICE,False,15
0.0,6,9,Chicago,132,True,True,Chicago,2020-05-01 04:31:17,41.85008369347577,Chicago,-87.6321405172348,60602,Chicago,Chicago,Wentworth Ave & 24th St (Temp),IN_SERVICE,1,IN_SERVICE,False,15
0.0,19,12,Chicago,133,True,True,Chicago,2020-05-01 11:03:03,41.88917683258,Chicago,-87.6385057718,60602,Chicago,Chicago,Kingsbury St & Kinzie St,IN_SERVICE,1,IN_SERVICE,False,31
0.0,6,13,Chicago,134,True,True,Chicago,2020-05-01 09:46:04,41.8776415962753,Chicago,-87.64961779117584,60602,Chicago,Chicago,Peoria St & Jackson Blvd,IN_SERVICE,1,IN_SERVICE,False,19
0.0,6,5,Chicago,135,True,True,Chicago,2020-05-01 04:41:19,41.85378,Chicago,-87.64665,60602,Chicago,Chicago,Halsted St & 21st St,IN_SERVICE,1,IN_SERVICE,False,11
0.0,2,13,Chicago,136,True,True,Chicago,2020-05-01 04:41:19,41.865054,Chicago,-87.656959,60602,Chicago,Chicago,Racine Ave & 13th St,IN_SERVICE,1,IN_SERVICE,False,15
0.0,10,5,Chicago,137,True,True,Chicago,2020-05-01 08:17:03,41.862378,Chicago,-87.651062,60602,Chicago,Chicago,Morgan Ave & 14th Pl,IN_SERVICE,1,IN_SERVICE,False,15
0.0,8,7,Chicago,138,True,True,Chicago,2020-05-01 11:31:29,41.904613,Chicago,-87.640552,60602,Chicago,Chicago,Clybourn Ave & Division St,IN_SERVICE,1,IN_SERVICE,False,15
0.0,11,8,Chicago,140,True,True,Chicago,2020-05-01 10:58:29,41.898969,Chicago,-87.629912,60602,Chicago,Chicago,Dearborn Pkwy & Delaware Pl,IN_SERVICE,1,IN_SERVICE,False,19
0.0,11,12,Chicago,141,True,True,Chicago,2020-05-01 11:09:59,41.915689,Chicago,-87.6346,60602,Chicago,Chicago,Clark St & Lincoln Ave,IN_SERVICE,1,IN_SERVICE,False,23
0.0,14,17,Chicago,142,True,True,Chicago,2020-05-01 11:28:52,41.894503,Chicago,-87.617854,60602,Chicago,Chicago,McClurg Ct & Erie St,IN_SERVICE,1,IN_SERVICE,False,31
0.0,7,8,Chicago,143,True,True,Chicago,2020-05-01 11:08:41,41.922167,Chicago,-87.638888,60602,Chicago,Chicago,Sedgwick St & Webster Ave,IN_SERVICE,1,IN_SERVICE,False,15
0.0,9,10,Chicago,144,True,True,Chicago,2020-05-01 11:17:27,41.921822,Chicago,-87.64414,60602,Chicago,Chicago,Larrabee St & Webster Ave,IN_SERVICE,1,IN_SERVICE,False,19
0.0,9,10,Chicago,145,True,True,Chicago,2020-05-01 11:13:52,41.8985866514,Chicago,-87.6219152258,60602,Chicago,Chicago,Mies van der Rohe Way & Chestnut St,IN_SERVICE,1,IN_SERVICE,False,19
0.0,15,4,Chicago,146,True,True,Chicago,2020-05-01 11:19:41,41.877945,Chicago,-87.662007,60602,Chicago,Chicago,Loomis St & Jackson Blvd,IN_SERVICE,1,IN_SERVICE,False,19
